模式,mode
击中,hit
永不,Never
欲望,desire
lady,lady
check,check
给予,give
紧,tight
实际,actual
喽,Myself
髮,hair
far,far
wife,wife
胖,fat
老爷,master
问过,Asked
没来,not coming
出現,appear
桥,bridge
抵抗,resistance
whatever,whatever
一笔,Sum
exactly,exactly
且,And
面临,Faced with
放进,Into
码头,pier
ﻪ,ه
舰队,fleet
夫妻,Husband and wife
阶段,stage
明确,clear
太快,Too fast
价格,price
信用卡,credit card
理智,reason
犹太,Jewish
一種,One kind
杰夫,Jeff
别无选择,Have no choice
导弹,missile
球员,Players
维尔,Vail
保護,protection
干脆,simply
喉咙,throat
赶到,Rushed
小朋友,Children
维,dimension
有意,Intentionally
凯蒂,Katie
臉,face
英文,English
军官,officer
幸好,fortunately
资金,funds
everybody,everybody
你現,You now
我操,I speak
谈判,negotiation
舔,lick
上午,morning
捡,Pick up
反而,instead
塔克,Tucker
这辆,This car
哈里,Harry
火箭,rocket
海岸,coastal
可靠,reliable
英国人,British
即便,even if
帅哥,Guy
一台,A
好样,Well done
谋杀案,Murder case
討厭,hate
碎片,Fragment
至今,to date
打中,Hit
ㄠ,ㄠ
黑鬼,Nigger
赛,Competition
打電話,Phone
young,young
经营,Run
使命,mission
架,frame
另一边,the other side
裡,in
一枪,Shot
孙子,grandson
鲨鱼,shark
police,police
通讯,communication
inside,inside
一夜,Night
fnvrinda,fnvrinda
富有,rich
调整,Adjustment
进步,progress
可悲,sad
看出,see
т,т
尺,ruler
偷偷,secretly
宝贝儿,Baby child
下來,Down
警报,alarm
废物,waste
寶貝,baby
吃惊,be surprised
眼,eye
封锁,blockade
business,business
amy,amy
例如,E.g
稲,Inari
路线,route
诺,promise
案,case
领袖,leader
four,four
足以,sufficient
行不行,Ok
尽可能,As far as possible
薄,thin
老師,teacher
社区,community
進行,get on
砰,boom
嘴里,Mouth
抓紧,pay close attention
close,close
嘴巴,mouth
谢谢您,Thank you
扔掉,Throw away
轨道,track
輕,light
影子,shadow
动机,motivation
这人,This man
埃,Angstrom
器,Device
弹,bomb
前来,To come
爽,Bright
身后,Behind
死刑,death penalty
鬆,loose
醫院,hospital
糖果,candy
second,second
赶上,catch up
呐,Na
山上,Mountains
打扫,clean
萨姆,Sam
睡不着,Can not sleep
person,person
格斯,Gus
助手,assistant
单,single
克拉,carat
选举,election
所在,Where
感动,Moving
萨拉,Sarah
comment,comment
等不及,Can not wait
拿下,Won
哪位,Which
mark,mark
幫忙,help
摄像机,Video camera
主题,theme
来过,came
标志,Mark
天上,Heavenly
我求,I beg
危險,Danger
据,according to
平安,Ping An
懦夫,coward
玩玩,Play
ﻔ,ف
狦,Shan
巴士,Bus
暗示,Imply
比賽,game
再有,also
探长,Detective Inspector
昨天晚上,last night
油,oil
不妙,Anything but reassuring
こ,Ko
走向,Strike
图书馆,library
公爵,Duke
ö,ö
成绩,Achievement
两分钟,Two minutes
reference,reference
word,word
一共,Altogether
做得好,well done
这帮,Gang
行事,Conduct
最初,initial
不成,Is not
好痛,it hurts
下令,Ordered
造,Make
薪水,salary
gun,gun
查看,View
读书,reading
hit,hit
可疑,suspicious
清除,Remove
soon,soon
慢慢来,Take it easy
要来,To come
转过,Turned
快来,Come
季,season
霍华德,Howard
幽灵,ghost
party,party
基因,gene
岆,Yao
皇上,emperor
大厅,hall
福,blessing
仓库,warehouse
贴,paste
大小,size
makes,makes
升,Rise
body,body
荣耀,glory
胡扯,Baloney
今,this
按摩,massage
气味,odor
君,Monarch
sit,sit
夜,night
小男孩,little boy
給你,Give you
足球,football
深呼吸,Take a deep breath
守,Shou
行星,planet
怪兽,Monster
始终,Always
stand,stand
deal,deal
身为,As a
story,story
透露,disclose
杯子,cup
罪名,Accusation
州长,Governor
難,difficult
阿曼,Oman
收回,Withdraw
膝盖,knee
danny,danny
党,party
猎人,hunter
受欢迎,popular
简,simple
excuse,excuse
姓名,Full name
样,kind
probably,probably
异常,abnormal
談談,Talk about
埃及,Egypt
官员,Officer
军事,military
hands,hands
工资,wage
魔,magic
新人,New personality
科尔,Kohl
从小,From childhood
没能,could not
河,River
贝克,Baker
切断,Cutting off
跪下,Knelt down and
蹤,trace
轻易,easily
万美元,Ten thousand U.S. dollars
扶,help
这项,this
伊甸园,Garden of Eden
一阵子,for a while
友好,friendly
兒,child
明年,next year
帝,emperor
means,means
展开,Expansion
北方,north
談,talk
娘,mother
十,ten
突破,breakthrough
狮子,lion
以下,the following
震惊,Shock
小姑娘,Girl
宽恕,forgive
摄像头,camera
serif,serif
出席,attend
電影,the film
严肃,serious
友谊,friendship
这块,This
贼,thief
表,table
搜,Search
味,taste
妞,little girl
格雷,Gray
整個,entire
继承,inherit
推荐,recommend
几周,A few weeks
社长,President
琼斯,Jones
晚点,late
奇妙,wonderful
车祸,Traffic accident
計劃,plan
苏珊,Susan
顾问,consultant
别哭,Do not cry
猭,ape
承担,bear
est,est
chance,chance
game,game
ma,ma
预备,preparation
剛剛,just
总监,Director
明,Bright
一小,one small
吉,Lucky
我错,me fault
杀人犯,murderer
看著,Watching
相爱,Love
丛林,jungle
假期,Holiday
播放,Broadcast
撑,support
接吻,kiss
讽,Satirize
数,number
仅供,Only
月球,Moon
厨师,chef
半小时,half an hour
v,v
沿着,Down
收入,income
得知,Learn
冰淇淋,ice cream
事實,fact
照看,Take care
脆弱,fragile
数量,Quantity
沮丧,Depression
总算,Finally
樣子,Appearance
意志,will
亦,also
一团糟,Mess
gave,gave
每周,weekly
贝尔,Bell
making,making
铁,iron
fnms,fnms
基金,fund
工程,engineering
fire,fire
自行车,bicycle
咱俩,We two
仔,kid
周六,on Saturday
逃离,get away
任,Any
固定,fixed
摇滚,Rock
書,book
ǎ,ǎ
勒,Le
食品,food
參加,participate
產,Property
约定,Promise
坏蛋,Scoundrel
different,different
伊拉克,Iraq
体验,Experience
业务,business
吃晚饭,have dinner
岩石,rock
bill,bill
武士,warrior
征服,conquer
身材,figure
查出,find out
chris,chris
啊哈,Aha
上司,boss
考虑一下,think about it
复活,resurrection
感冒,cold
之所以,The reason
相互,mutual
娃娃,doll
怎能,How
小屋,cabin
入口,Entrance
精灵,Genius
般,Sort
程,Journey
做法,practice
冲动,impulse
jake,jake
聚集,Gather
遭受,suffer
ﻻ,لا
george,george
老虎,tiger
开个,Open
声明,statement
人去,People go
side,side
赌场,casino
图,Map
荒唐,absurd
cut,cut
奶油,cream
政策,policy
林肯,Lincoln
值,value
残酷,cruel
职位,position
注,Note
包裹,package
科技,Science and Technology
坟墓,grave
基督,Christ
處理,deal with
气氛,atmosphere
夸张,exaggeration
搞清楚,Clear
这笔,This
出手,Shot
计算,Compute
好久不见,long time no see
迷失,Lost
老二,Her second child
吓人,Scary
开放,open
有名,famous
患者,patient
被迫,Forced
free,free
性格,character
更大,Bigger
秀,Beautiful
民主,democracy
happen,happen
lord,lord
mm,mm
crazy,crazy
崇拜,worship
全体,All
毫无疑问,no doubt
或許,perhaps
说起,Speaking
呗,chant
一百,hundred
巧合,coincidence
闹,Noisy
会儿,While
使得,Make
小小,Small
white,white
阿里,Ali
圣诞老人,Santa Claus
taking,taking
西方,West
草,grass
遇上,Encounter
亲吻,kiss
一晚,one night
ray,ray
除掉,Get rid of
平民,civilian
蟺,Chan
一艘,One
日记,diary
纹身,Tattoo
加速,accelerate
西装,Suit
这来,This is
直,straight
ms,ms
玡,Ya
minutes,minutes
school,school
沉默,silence
会面,meet
小队,Squad
告知,inform
大道,Avenue
け,Ke
原來,original
此刻,now
祷告,prayer
太迟,Too late
supposed,supposed
身體,body
亲密,close
白宫,White House
迹象,sign
永遠,forever and always
会来,will come
摔,fall
获取,Obtain
位子,seat
真理,truth
赶走,Drive away
整整,full
竒,Qi
首相,prime minister
辩护,defend
标记,mark
街头,street
stuff,stuff
写信,write a letter
等候,waiting
ρ,ρ
blood,blood
祖母,grandmother
导师,tutor
美的,beautiful
water,water
国会,Congress
against,against
easy,easy
桌上,Table
才刚,Just
沃尔特,Walter
蓝,blue
小事,Little things
亲手,personally
原则,in principle
safe,safe
beautiful,beautiful
位于,lie in
听过,Heard
南,south
少年,juvenile
博物馆,museum
學校,school
发挥,Exert
策略,Tactics
玛利亚,Maria
不爽,accurate
第五,fifth
哪些,What
不明,unknown
祖父,grandfather
times,times
somebody,somebody
燃料,fuel
价钱,price
口气,Tone
迟,late
bye,bye
珠宝,Jewelry
无论是,Whether it is
mary,mary
set,set
having,having
解放,liberation
好听,Nice
今天下午,This afternoon
尽头,End
皇家,Royal
场景,Scenes
来不及,Too late
金子,Gold
米勒,Miller
纸,paper
感谢上帝,Thank God
鲍比,Bobby
现代,modern
兵,Soldiers
家乡,hometown
乔伊,Joey
移民,Immigrant
light,light
好几个,many
起码,at least
小時,hour
狗娘养,Son of a bitch
数学,mathematics
猎物,prey
全力,Full
贵,expensive
来得,Came
出名,famous
shut,shut
锁定,locking
火星,Mars
作证,testify
本该,should be
依靠,rely
shot,shot
team,team
仆人,servant
这么晚,so late
望,hope
我先,I first
机密,confidential
总有,always
亲戚,relative
疼痛,pain
非得,Have to
大伙,Everyone
带回,Brought back
丢脸,Humiliation
medium,medium
缺乏,lack of
moment,moment
牛排,steak
级,level
苏格兰,Scotland
女神,goddess
國家,country
法案,bill
喝茶,Tea
亚瑟,Arthur
蕾,bud
howard,howard
ぇ,ぇ
咱們,we
载,Load
物质,substance
优势,Advantage
吉他,guitar
trust,trust
服装,clothing
难怪,No wonder
从此,"Since then,"
question,question
星期五,Friday
聲音,sound
哪有,How can
留着,Retention
打过,Played
遥远,distant
jimmy,jimmy
听不懂,Do not understand
fnstkaiti,fnstkaiti
好象,Seems
力,force
吓死,Scared to death
jim,jim
石油,oil
坏消息,bad news
诞生,Born
再也不会,Never again
ﺇ,إ
那小子,That kid
黄,yellow
剪,Shears
粉丝,Fans
蜘蛛,spider
沒人,no one
海边,seaside
纪念,commemorate
真有,Really
广播,broadcast
default,default
英格兰,England
平衡,balance
仿佛,as if
波士顿,Boston
圣诞快乐,Merry Christmas
头儿,Head
hurt,hurt
详细,detailed
mine,mine
戴夫,Dave
无意,Accidental
查克,Chuck
手術,surgery
安德鲁,Andrew
本地,local
做饭,Cooking
费用,cost
ウ,Dow
half,half
不许动,Freeze
酱,sauce
凯尔,Kyle
上场,Play
心意,Mind
情形,situation
姐,sister
胡说八道,Bullshit
纳,Accept
手表,Watch
赞成,Approval
光明,bright
组成,composition
倒下,Down
walk,walk
lily,lily
欢迎光临,welcome
谋,seek
es,es
fnnoto,fnnoto
设置,Set up
周五,Friday
芙,Lotus
下场,Fate
形容,describe
等于,equal
停车场,parking lot
kids,kids
钓鱼,fishing
过夜,overnight
ね,Ne
抬起,Lift up
较,Relatively
模仿,imitate
他會,He can
保證,Guarantee
室友,roommate
地震,earthquake
信念,belief
aren,aren
竟,actually
带领,lead
保守,Conservatism
ﻰ,ى
股票,stock
上路,On the road
阴谋,conspiracy
立场,position
王国,kingdom
顶,top
嘿嘿,Hehe
仁慈,kindness
待会儿,A little later
number,number
换个,Change
贝丝,Bess
没事儿,All right
探索,explore
毛巾,towel
afraid,afraid
处女,virgin
吸毒,drug
直觉,intuition
相似,similar
回复,Reply
看見,see
及时,timely
现象,phenomenon
通道,aisle
解決,solve
宰,slaughter
嫌疑人,suspects
鼓励,encourage
杠,Bar
舒适,Cozy
很久没,Has not
激烈,fierce
星期六,on Saturday
砆,agate
师,division
贷款,loan
建,build
robin,robin
least,least
船员,crew
炸药,Dynamite
能行,Can do it
企图,attempt
rest,rest
查查,Look up
竞争,competition
ja,ja
簡單,simple
相,phase
nick,nick
香烟,cigarette
香,Fragrant
钢琴,piano
守卫,guard
一大,A large
我花,I spent
tony,tony
clear,clear
成交,Deal
高手,Master
糟透了,Bad
蒂娜,Tina
多亏,Thanks
達,Reach
西亚,West Asia
幻觉,Hallucination
原来如此,So that
破产,Bust
戴维,David
通過,by
pay,pay
指令,instruction
脾气,temper
胡子,Moustache
不关,None
劝,advise
两种,Two kinds
相遇,Meet
吵醒,Wake
red,red
追捕,Hunt
救援,Help
搬家,move
轻,light
朱,Zhu
妨碍,Hinder
码,code
检查一下,check
账户,Account
普通人,Ordinary people
大夫,doctor
wish,wish
小妞,Chick
考慮,consider
永恒,eternal
练,practice
以色列,Israel
订婚,got engaged
多人,Multiplayer
闆,board
幸存者,survivor
嫁,marry
拼命,Desperately
comes,comes
预约,reservation
蟻,ant
每晚,Night
凯西,Casey
minister,minister
举,Move
我点,I point
接手,Take over
爱德华,Edward
临时,temporary
合伙人,partner
物品,article
澡,bath
大陆,mainland
讽刺,irony
饿死,starve
搬走,Move out
方案,Program
王后,queen
麦克斯,Max
老天爷,God
摩根,Morgan
亿,One hundred million
上楼,Upstairs
lee,lee
between,between
调,Tone
主动,initiative
quite,quite
主教,bishop
不得了,Extremely
英俊,handsome
怪异,weird
国,country
美金,Dollars
皆,all
球队,team
守护,guard
ち,ち
西部,west
閉嘴,To shut up
演唱,Concert
杰森,Jason
truth,truth
真不知道,really do not know
显得,Appear
公正,just
獺,otter
人性,human nature
伊丽莎白,Elizabeth
戴上,Wear
很糟,Bad
点子,idea
逐渐,gradually
买卖,Business
呼,call
爱尔兰,Ireland
格林,Green
干扰,interference
找回,Retrieve
late,late
钉,nail
不说,Did not say
alive,alive
此外,Moreover
路易,Louis
得不到,Can not get
一番,Some
speak,speak
陷害,Framed
别跟我,Do not tell me
差劲,poor
line,line
运作,Operations
贝,shell
内衣,underwear
听懂,Understand
兹,Hereby
自愿,Volunteer
喝咖啡,Drink coffee
笔,pen
领域,field
瞬间,moment
过分,Overly
つ,Zu
大型,Large-scale
笑容,Smile
fun,fun
偶然,accidental
老爹,Father
好些,Better
未知,unknown
咒语,Incantation
steve,steve
保住,To keep
考验,test
希尔,Hill
拆,Dismantle
根,root
证词,testimony
座,seat
à,à
吩咐,Tell
越南,Vietnam
性爱,Eros
发送,send
随意,random
招呼,call
怀念,Yearning
登记,Register
开着,Driving
nobody,nobody
brian,brian
称之为,Call
水果,fruit
丰富,rich
卧底,Undercover
边缘,edge
奥斯卡,Oscar
照顧,Look after
史蒂芬,Steven
解釋,Explanation
ん,San
上海,Shanghai
开发,Develop
设法,try
做不了,can not do this
though,though
巴西,Brazil
签字,signature
明智,wise
海上,maritime
哎哟,Ouch
早已,Long ago
质疑,question
官方,official
评论,comment
感,sense
症状,symptom
减少,cut back
直播,Live
军,military
杯酒,Glass of wine
behind,behind
响,ring
沟通,communication
ass,ass
city,city
昏迷,coma
dr,dr
你老,You always
受害人,Victims
电台,Broadcasting station
韦恩,Wayne
动力,power
购买,buy
付出代价,Pay the price
那一刻,that moment
防止,prevent
elena,elena
嘴唇,Lips
双胞胎,twin
课程,course
狗狗,Dogs
later,later
种族,race
解释一下,explain
连续,continuous
清白,clean
招待,entertain
列车,train
全面,comprehensive
瘦,thin
淹死,Drowned
捅,Stab
条子,Strip
占领,occupied
大使,ambassador
抹,wipe
戰爭,war
started,started
帮个,Help a
蜡烛,candle
精神病,Psychiatry
帐篷,tent
首席,chief
郡,county
兰,Orchid
宠物,pet
按钮,Push button
财富,wealth
多长时间,how long
扎,tie
无人,unmanned
高潮,climax
棺材,coffin
留意,Look out
出路,Way out
租,rent
玉米,corn
发布,release
上天,Heaven
安心,Relieved
工程师,engineer
alicia,alicia
西班牙语,Spanish
作业,operation
黄色,yellow
经纪人,broker
罪恶,sin
人口,population
野蛮,brutal
灯光,light
地说,To say
专心,concentrate
waiting,waiting
过世,Dead
保险箱,safe
目前为止,till this moment
ß,ß
先进,advanced
见证,witness
组合,combination
当做,As
能夠,were able
弄清楚,figure out
蟼,Jing
佛,Buddha
人手,manpower
dan,dan
合约,contract
严格,strict
賸,Surplus
杜,Du
甚麼,what
金属,metal
過,Live
总得,Gotta
障碍,obstacle
え,え
worry,worry
打工,Working
眼泪,Tear
人士,person
大胆,Daring
销售,Sales
脱离,From
羊,sheep
一模一样,Exactly
他家,his home
温度,temperature
天下,The world
出售,sell
走过,Passing
外婆,Maternal grandmother
帮帮,Help
强尼,Johnny
星期天,Sunday
卡住,Stuck
office,office
break,break
独特,unique
涉及,Involve
心脏病,heart disease
一行,Row
工作室,studio
别吵,Knock it off
影像,image
剧院,theater
补偿,make up
金发,blond
字母,letter
着火,on fire
开启,Open
基础,basis
我查,I checked
试验,test
亲人,Loved ones
来电,Incoming telegram
挣扎,struggle
一无所知,Know nothing about
细胞,cell
二十,twenty
服从,obey
维多利亚,Victoria
进一步,further
来临,advent
边境,border
检测,Detect
ﺫ,ذ
minute,minute
太小,Too small
排,row
德州,Texas
抗议,protest
运动员,athlete
漫长,Endless
双方,both sides
進,Enter
ﺩ,د
名义,name
娱乐,entertainment
乡村,rural
厲害,Worse
面试,Interview
看电视,watch TV
到此为止,So far
需求,demand
居住,live
不見,not see
摩托车,motorcycle
分别,respectively
预测,prediction
便是,Is
沙滩,Sandy beach
商人,businessman
图片,image
典型,typical
那辆,Bike
确切,exact
小岛,Isle
wow,wow
拼,spell
瓶子,bottle
得出,inferred
gets,gets
欢乐,joy
别看,Do not look
那才,That was
宣传,Propaganda
drink,drink
等会儿,Wait a minute
眖,Kuang
凯瑟琳,Catherine
richard,richard
两名,Two
亮,bright
封,seal
感谢您,Thank you
频道,Channel
前途,future
逮到,Caught
结合,Combine
偶像,idol
暂停,time out
尽情,Enjoy
请别,Please do not
这时候,At this moment
苏,Su
呵,Ah
羞辱,humiliation
瓦,watt
吃点,Eat
亚历克斯,Alex
准时,on time
旁,beside
一大堆,Lot
火焰,flame
谈到,Talk
代理,proxy
姿势,posture
这群,Group
屠杀,massacre
千,thousand
流氓,rogue
人類,Humanity
雷蒙德,Raymond
絕對,absolute
怪胎,Freaks
引爆,Detonated
农民,Farmer
asked,asked
困惑,confused
其余,the remaining
买下,Buy
外表,External
嗑,Crack with front teeth
花钱,To spend money
丢掉,Throw
θ,θ
首次,first
不远,Close
躲起来,Hide
安全带,seat belt
处境,Plight
caption,caption
故障,malfunction
烫,hot
收下,Accept
舅舅,Uncle
星期一,Monday
你會,You can
混球,jerk
停手,stop
瑞斯,Reese
met,met
传奇,legend
登,Ascend
news,news
骚扰,Harassment
伸出,Extend
做成,Make
见识,experience
通往,Access
贝拉,Bella
严禁,Prohibited
每人,Each person
犯下,Commit
在我看来,in my opinion
黃,yellow
发作,attack
饶,Forgive
見過,Seen
迎接,meet
小鸟,Birds
代码,Code
sleep,sleep
目的地,destination
资源,Resources
召唤,call
样本,sample
判决,judgment
沙拉,salad
功能,Features
诱惑,within Temptation
忍不住,Can not help
脑子里,Head
í,í
商业用途,business use
怪人,wack
流,flow
瓶,bottle
几句,A few
玩吧,Let's play
无能为力,Powerless
清,clear
斗争,struggle
事先,in advance
着想,The sake of
乱来,Recklessly
hours,hours
久等,Waiting
办不到,Can not do
弥补,make up
調查,survey
eat,eat
之上,Above
萨,Bodhisattva
這位,this
乃,Is the
隔,Partition
鲸鱼,whale
这方面,In this regard
没收,Confiscate
饼,cake
指导,guide
power,power
苦,bitter
blake,blake
那样的话,if that is the case
那人,The man
脏,dirty
read,read
听话,obedient
街区,Neighborhood
媽,mom
大象,Elephant
停留,Remain
利亚,Elijah
罚款,fine
家长,Parents
双,double
號,number
還沒,not yet
追查,Track down
观看,Watch
出局,Out
撤离,Leave
蠅,fly
摄影机,camera
試試,Try
蠀,Ji
口音,accent
cool,cool
第一季,Season one
住口,shut up
這里,Here
全家,The whole family
半夜,midnight
难得,rare
献给,Dedicated
取决于,depending on
一命,A life
理查,Richard
击败,beat
可卡因,cocaine
海里,Nautical mile
领先,Lead
叫醒,wake
邦德,Bond
之間,between
何必,Why
save,save
哈啰,Hello
ryan,ryan
办事,work
傷害,hurt
寻常,Ordinary
机械,mechanical
夏威夷,Hawaii
敲门,Knock on the door
接收,receive
fnsegoe,fnsegoe
省,province
别提,Indescribably
电池,battery
录音,recording
帕,Pa
夥計,Man
就够,Enough
恶梦,nightmare
住在一起,living together
大地,Earth
宴会,banquet
bobby,bobby
大多,most
仿宋,Italics
货车,truck
别怕,Do not be afraid
引发,Initiation
修复,repair
fnkaiti,fnkaiti
almost,almost
作者,Author
虫,insect
提要,Summary
十字架,cross
难看,Ugly
福尔摩斯,Sherlock Holmes
头部,head
劳拉,Laura
眼里,The eyes
象征,Symbol
牠,it
俄国人,Russian
谨慎,cautious
珍惜,Cherished
勇士,warrior
睡覺,go to bed
girls,girls
蜂蜜,honey
删除,delete
抛,throw
发型,hairstyle
周日,Sunday
tried,tried
辆,Vehicles
婆婆,Mother
氧气,oxygen
南部,Southern part
吃药,Take medicine
轮,wheel
项链,necklace
聯,United
弄错,mistake
初,early
forget,forget
消除,eliminate
放屁,fart
概念,concept
交通,traffic
瑞士,Switzerland
三個,Three
汽油,gasoline
诊所,clinic
goes,goes
土豆,potato
full,full
祖先,ancestor
童年,childhood
无数,countless
双眼,Eyes
下载,download
歌唱,singing
確實,indeed
东,east
一点儿,a little
越过,Crossing
力气,strength
声称,claim
隨便,casual
马车,carriage
瑞德,Reid
这回,this time
搞不懂,Do not understand
房租,rent
有点像,A bit like
通,through
这套,This
波兰,Poland
仅此而已,Nothing more
ω,ω
died,died
robert,robert
reason,reason
家园,home
yours,yours
作為,As a
暗杀,Assassinate
纪录,Record
试过,Tried
降临,Befall
人渣,Scum
主持,Preside
ˋ,'
人数,Number of people
ﺠ,ج
阴影,shadow
防御,defense
タ,Tatari
滚蛋,Get out
巴克,Barker
一下子,all of a sudden
死人,dead
贵族,noble
接下,Take over
plan,plan
枪杀,Shot
仇恨,Hatred
评估,Assess
離,from
迪恩,Dean
沙,sand
掌声,applause
英寸,inch
索,Search
共,Altogether
six,six
繷,Nong
今后,from now on
绕,Around
深入,Thorough
抬,lift
咧,Child's cry
得分,Score
之地,place
没说,Did not say
身份证,ID card
布拉德,Brad
快樂,happy
騙,cheat
签署,sign
珍,Treasure
登上,Mount
無論,regardless
睡眠,Sleeping
ﺓ,ة
服用,Taking
還能,Also
很多年,many years
听不见,can not hear
法国人,French
甜,sweet
这算,Is this
例子,example
吼,Roar
往前,Forth
清洁,clean
胆小鬼,coward
亚洲,Asia
夏,summer
que,que
许可,license
警员,Constable
继续前进,Keep going
周一,on Monday
告别,bid farewell
长期,long
盡,Exhausted
福特,Ford
秩序,order
奖励,reward
香肠,sausage
屋子里,House
插手,Meddle
我读,I read
诗人,poet
死神,grim Reaper
两只,Two
原创,Original
answer,answer
效劳,Service
小人,Villain
滋味,taste
important,important
恐慌,panic
fnconsolas,fnconsolas
北京,Beijing
创作,creation
披萨,Pizza
め,Circular
那场,That
畜生,brute
禗,Si
结论,in conclusion
打招呼,greet
std,std
说来,To say
可否,Can
earth,earth
bitch,bitch
珍贵,precious
第四,fourth
防守,Defend
阅读,read
anyway,anyway
摄影师,Photographers
瓣,valve
陌生,strange
whoa,whoa
会想,You will want
量,the amount
车辆,vehicle
就位,Place
變得,Become
稰,Xu
翻譯,translation
伊莎贝尔,Isabel
带子,tape
分离,Separate
交代,Accountable
院子,courtyard
約翰,John
進入,enter
远远,Far
埋葬,bury
民众,people
虐待,Maltreatment
腳,foot
week,week
岿,Hilly
ui,ui
帮不了,Can not help
迈阿密,Miami
舧,Fan
赶来,Came
勉强,reluctantly
预言,prophecy
举办,Hold
复制,copy
原始,original
评价,Evaluation
吸烟,Smoke
奖金,bonus
地毯,carpet
私下,in private
trouble,trouble
墓地,cemetery
哈特,Hart
热爱,Deep love
一百万,one million
苏菲,Sophie
巡逻,patrol
收获,reward
毫米,Millimeter
协会,association
法兰,Flange
过度,over
超市,Supermarket
朝鲜,Korea
问好,say hello
行動,action
负担,burden
村,village
fnhobo,fnhobo
玛丽亚,Maria
指出,Point
战胜,Prevail
当事人,party
模型,model
套,set
无比,Matchless
琳娜,Lena
义务,obligation
普,general
定位,Locate
湿,wet
汀,Ting
卢,Lu
chfafafa,chfafafa
不足,insufficient
授权,Authorize
登陆,Landed
主角,protagonist
节,Festival
接管,take over
应得,deserve
自已,Own
证件,Credentials
八个,Eight
武装,Armed
保管,custody
太过分,Too much
掉下来,drop down
各自,respective
brought,brought
回头见,See you later
重建,reconstruction
疭,Zong
版本,version
打包,Bale
二号,II
奔,Rush
幽默,humor
旅游,tourism
休假,Vacations
候选人,candidate
换衣服,Changing clothes
拉里,Lari
中有,There
不通,Illogical
香蕉,banana
埃里克,Eric
矛盾,contradiction
血腥,bloody
约瑟夫,Joseph
东尼,Tony
看待,Treat
威利,Willy
相比,compared to
伴侣,companion
治愈,cure
杰米,Jamie
welcome,welcome
举起,lift
蹲,squat
蝙蝠,bat
闯入,Broke into
jesus,jesus
清晰,Clear
少来,Stop it
刮,scratch
眼中,The eyes
阿富汗,Afghanistan
村庄,village
原諒,forgive
跟随,follow
瑞秋,Rachel
誓言,oath
违法,Illegal
快死了,about to die
shall,shall
操纵,manipulate
兩,Two
country,country
礚,Ke
搜寻,search
大厦,building
旋转,Rotation
赌博,gambling
覆盖,cover
front,front
只管,Simply
硬币,coin
潜艇,submarine
弱点,weakness
香水,perfume
本能,instinct
telling,telling
教皇,pope
晕,gosh
盘子,plate
最快,The fastest
百万,million
青春,youth
恐龙,dinosaur
send,send
购物,shopping
口味,Taste
不赖,not bad
anymore,anymore
询问,ask
那要,To that
面子,face
别急,Do not worry
幹嘛,Why
身邊,Around
鲜血,Blood
娩,delivery
漫画,Cartoon
受过,Received
呜,Hoot
那份,Share
fnstzhongsong,fnstzhongsong
自身,itself
之夜,night of
策划,plan
诉讼,litigation
冲突,conflict
渐渐,gradually
巫师,wizard
个性,personality
房里,The room
outside,outside
貌似,seemingly
穿衣服,wear clothes
免得,lest
要命,Terribly
一千,one thousand
里克,Rick
飛機,aircraft
酒精,alcohol
审讯,trial
凯撒,Caesar
seems,seems
闪,flash
莱,Levin
侄子,Nephew
猜测,guess
尊严,dignity
袜子,sock
隔离,isolation
下流,Dirty
基督教,Christian
修改,modify
基于,based on
每当,whenever
印第安人,Indians
目击,Witness
able,able
未婚夫,fiancé
eye,eye
一同,together
指引,Guide
六年,Six years
入,Enter
恒星,star
取代,replace
狂,mad
专注,Focus
取出,take out
怎么着,How the
电子,electronic
伊恩,Ian
回归,return
供,for
右手,Right-hand
透过,Pass through
吾,I
说错,Wrong
牙,tooth
檢查,an examination
汇报,report
台词,Lines
水手,sailor
牛肉,beef
亂,Disorderly
克服,get over
了结,Taking
帮帮忙,Help
慷慨,generous
一辆车,a car
良心,conscience
灵感,inspiration
打開,turn on
needs,needs
一分,one cent
元首,Head of state
买点,Buy
娅,Ya
原,original
夹,folder
胃,stomach
马克斯,Marks
从事,Engage
agent,agent
排除,exclude
召集,convene
模样,appearance
外国,Foreign
阴茎,Penis
酒鬼,drunkard
操心,worry
指着,Pointing
寒冷,cold
汉克,Hank
慢着,Wait
一身,One
马特,Matt
旧金山,San Francisco
couple,couple
北部,Northern part
希腊,Greece
扫描,scanning
一圈,Lap
看起,Looks
戴尔,Dell
好友,Friends
终结,End
grace,grace
老弟,Brother
有点儿,kind of
犹豫,Hesitated
场面,scene
伪装,camouflage
心理医生,Psychologist
不理,ignore
目標,aims
牢房,cell
丑,ugly
实力,strength
把戏,Trick
纯粹,purely
報告,report
朱莉,Julie
侵犯,Invasion
丸,pill
乡下,countryside
例外,exception
湖,lake
罗伊,Roy
传播,spread
块钱,Dollars
hot,hot
赣,Jiangxi Province
餓,hungry
戳,stamp
指责,Criticize
各地,Around
boys,boys
芭芭拉,Barbara
收音机,radio
领带,tie
核心,core
途径,way
命名,name
滾,roll
人要,People want
类,class
弹药,ammunition
团结,Unity
黑帮,Gangs
忏悔,repent
晚会,Evening party
眼光,vision
前线,front
扁,flat
上船,On board
别去,do not go
有利,favorable
可乐,Coke
改天,Another day
惹麻烦,Trouble
正直,Upright
